standard_type,standard_size,chemical,processing,cooking,freezing,incoterms,packing,price,unit,currency,active_date,day,week,month,quarter,year,month_number,quarter_number
Thẻ chân trắng,61/70,Treated,PTO,Cooked in shell,None,FOB,6 x 2 kg,10.77,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PTO,Cooked in shell,None,DDP LA,10 x 1 kg,5.07,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PTO,Cooked in shell,None,FOB,10 x 1 kg,10.88,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PTO,Cooked,FWFC,FOB,10 x 0.75 kg,7.26,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Chemical free,PTO,Cooked,None,DDP LA,None,5.7,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PTO,Cooked,None,FOB,6 x 2 kg,9.42,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PTO,Cooked,None,DDP LA,10 x 1 kg,4.45,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PTO,Cooked,None,FOB,10 x 1 kg,9.53,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PTO,Cooked,NWNC,FOB,6 x 1 kg,9.73,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Chemical free,EZP,Cooked,None,DDP LA,None,4.46,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Chemical free,EZP,Cooked,None,FOB,None,9.4,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Chemical free,PD,Cooked,None,DDP LA,None,5.97,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Chemical free,PD,Cooked,None,FOB,None,12.65,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PD,Raw,None,FOB,10 x 1 kg,8.77,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PTO,Cooked,FWFC,FOB,10 x 0.8 kg,7.67,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PTO,Cooked,FWNC,FOB,10 x 0.75 kg,7.45,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PTO,Cooked in shell,NWNC,FOB,6 x 1 kg,11.08,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PTO,Cooked in shell,FWFC,FOB,10 x 0.7 kg,7.09,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PD,Cooked,FWFC,FOB,10 x 0.8 kg,8.28,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PD,Cooked,FWNC,FOB,10 x 0.8 kg,8.43,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PD,Cooked,FWFC,FOB,10 x 0.9 kg,9.29,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PD,Cooked,FWNC,FOB,10 x 0.9 kg,9.36,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PD,Cooked,None,DDP LA,6 x 2 kg,4.75,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PD,Cooked,None,FOB,6 x 2 kg,10.18,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PD,Cooked,None,DDP LA,10 x 1 kg,4.8,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PD,Cooked,None,FOB,10 x 1 kg,10.29,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PTO,Cooked in shell,FWNC,FOB,10 x 0.7 kg,7.97,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PTO,Cooked in shell,FWNC,FOB,10 x 0.75 kg,8.46,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,61/70,Treated,PTO,Cooked in shell,FWFC,FOB,10 x 0.8 kg,8.05,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,70/80,Chemical free,HOSO,None,NWNC,None,10 x 1 kg,5.27,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,70/80,Chemical free,HOSO,None,FWNC,None,10 x 0.9 kg,4.83,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,70/80,Chemical free,HOSO,None,FWFC,None,10 x 0.9 kg,4.72,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,70/80,Chemical free,HOSO,None,FWNC,None,10 x 0.8 kg,4.44,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,70/80,Chemical free,HOSO,None,FWNC,None,10 x 0.5 kg,3.07,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,70/80,Chemical free,HOSO,None,FWNC,None,10 x 0.75 kg,4.26,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,70/80,Chemical free,HOSO,None,FWFC,None,10 x 0.8 kg,4.25,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,70/80,Chemical free,HOSO,None,FWNC,None,10 x 0.4 kg,2.63,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,70/80,Chemical free,HOSO,None,FWNC,None,10 x 0.7 kg,4.04,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,HLSO,None,None,FOB,6 x 2 kg,7.37,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,HLSO,None,None,DDP LA,6 x 2 kg,3.45,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,HLSO,None,None,FOB,10 x 1 kg,7.47,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,HLSO,None,None,DDP LA,10 x 1 kg,3.5,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,HLSO,None,FWNC,FOB,10 x 0.9 kg,6.73,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,HLSO,None,FWFC,FOB,10 x 0.9 kg,6.63,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,HLSO,None,FWNC,FOB,10 x 0.8 kg,6.09,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,HLSO,None,FWNC,FOB,10 x 0.75 kg,5.75,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,HLSO,None,FWNC,FOB,10 x 0.7 kg,5.51,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,HLSO,None,NWNC,FOB,6 x 1 kg,7.57,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Raw,None,FOB,10 x 1 kg,7.91,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Raw,None,DDP LA,10 x 1 kg,3.7,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Raw,None,FOB,6 x 2 kg,7.8,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Raw,None,DDP LA,6 x 2 kg,3.65,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Raw,FWNC,FOB,10 x 0.9 kg,7.22,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Raw,FWFC,FOB,10 x 0.9 kg,7.12,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Raw,FWNC,FOB,10 x 0.8 kg,6.53,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Raw,FWNC,FOB,10 x 0.75 kg,6.23,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Raw,FWNC,FOB,10 x 0.7 kg,5.89,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Raw,NWNC,FOB,6 x 1 kg,8.11,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Raw,None,FOB,10 x 1 kg,8.56,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Raw,None,DDP LA,10 x 1 kg,4.0,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Raw,None,FOB,6 x 2 kg,8.45,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Raw,None,DDP LA,6 x 2 kg,3.95,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Raw,FWNC,FOB,10 x 0.9 kg,7.8,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Raw,FWFC,FOB,10 x 0.9 kg,7.7,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Raw,FWNC,FOB,10 x 0.8 kg,7.05,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Raw,FWNC,FOB,10 x 0.75 kg,6.72,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Raw,FWNC,FOB,10 x 0.7 kg,6.34,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Raw,NWNC,FOB,6 x 1 kg,8.76,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Cooked,None,FOB,10 x 1 kg,9.32,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Cooked,None,DDP LA,10 x 1 kg,4.35,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Cooked,None,FOB,6 x 2 kg,9.21,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Cooked,None,DDP LA,6 x 2 kg,4.3,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Cooked,FWNC,FOB,10 x 0.9 kg,8.48,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Cooked,FWFC,FOB,10 x 0.9 kg,8.39,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Cooked,FWNC,FOB,10 x 0.8 kg,7.65,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Cooked,FWFC,FOB,10 x 0.8 kg,7.48,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Cooked,FWNC,FOB,10 x 0.75 kg,7.29,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Cooked,FWFC,FOB,10 x 0.75 kg,7.11,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Cooked,FWNC,FOB,10 x 0.7 kg,6.87,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Cooked,FWFC,FOB,10 x 0.7 kg,6.69,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Cooked,NWNC,FOB,6 x 1 kg,9.52,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Cooked,None,FOB,10 x 1 kg,10.07,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Cooked,None,DDP LA,10 x 1 kg,4.7,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Cooked,None,FOB,6 x 2 kg,9.97,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Cooked,None,DDP LA,6 x 2 kg,4.65,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Cooked,FWNC,FOB,10 x 0.9 kg,9.17,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Cooked,FWFC,FOB,10 x 0.9 kg,9.07,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Cooked,FWNC,FOB,10 x 0.8 kg,8.26,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Cooked,FWFC,FOB,10 x 0.8 kg,8.08,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Cooked,FWNC,FOB,10 x 0.75 kg,7.86,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Cooked,FWFC,FOB,10 x 0.75 kg,7.68,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Cooked,FWNC,FOB,10 x 0.7 kg,7.4,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Cooked,FWFC,FOB,10 x 0.7 kg,7.22,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Cooked,NWNC,FOB,6 x 1 kg,10.27,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Cooked in shell,None,FOB,10 x 1 kg,10.29,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Cooked in shell,None,DDP LA,10 x 1 kg,4.8,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Cooked in shell,None,FOB,6 x 2 kg,10.18,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Cooked in shell,None,DDP LA,6 x 2 kg,4.75,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Cooked in shell,FWNC,FOB,10 x 0.9 kg,9.36,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Cooked in shell,FWFC,FOB,10 x 0.9 kg,8.77,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Cooked in shell,FWNC,FOB,10 x 0.8 kg,8.43,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Cooked in shell,FWNC,FOB,10 x 0.75 kg,8.02,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Cooked in shell,FWNC,FOB,10 x 0.7 kg,7.55,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PTO,Cooked in shell,NWNC,FOB,6 x 1 kg,10.49,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Cooked in shell,None,FOB,10 x 1 kg,11.52,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Cooked in shell,None,DDP LA,10 x 1 kg,5.37,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Cooked in shell,None,FOB,6 x 2 kg,11.4,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Cooked in shell,None,DDP LA,6 x 2 kg,5.32,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Cooked in shell,FWNC,FOB,10 x 0.9 kg,10.48,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Cooked in shell,FWFC,FOB,10 x 0.9 kg,9.82,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Cooked in shell,FWNC,FOB,10 x 0.8 kg,9.44,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Cooked in shell,FWNC,FOB,10 x 0.75 kg,8.98,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Cooked in shell,FWNC,FOB,10 x 0.7 kg,8.46,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Treated,PD,Cooked in shell,NWNC,FOB,6 x 1 kg,11.75,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Chemical free,HLSO,Raw,None,FOB,None,7.73,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Chemical free,HLSO,Raw,None,DDP LA,None,3.68,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Chemical free,EZP,Raw,None,FOB,None,7.93,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Chemical free,EZP,Raw,None,DDP LA,None,3.78,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Chemical free,PTO,Raw,None,FOB,None,9.45,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Chemical free,PTO,Raw,None,DDP LA,None,4.48,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Chemical free,PD,Raw,None,FOB,None,9.89,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Chemical free,PD,Raw,None,DDP LA,None,4.69,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Chemical free,PTO,Cooked,None,FOB,None,11.5,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Chemical free,PTO,Cooked,None,DDP LA,None,5.44,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Chemical free,PD,Cooked,None,FOB,None,12.12,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Chemical free,PD,Cooked,None,DDP LA,None,5.73,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Chemical free,EZP,Cooked,None,FOB,None,9.01,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,71/90,Chemical free,EZP,Cooked,None,DDP LA,None,4.28,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,80/90,Chemical free,HOSO,None,FWNC,None,10 x 0.7 kg,3.94,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,80/90,Chemical free,HOSO,None,NWNC,None,10 x 1 kg,5.14,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,80/90,Chemical free,HOSO,None,FWNC,None,10 x 0.9 kg,4.71,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,80/90,Chemical free,HOSO,None,FWFC,None,10 x 0.9 kg,4.62,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,80/90,Chemical free,HOSO,None,FWNC,None,10 x 0.8 kg,4.32,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,80/90,Chemical free,HOSO,None,FWNC,None,10 x 0.75 kg,4.15,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,80/90,Chemical free,HOSO,None,FWNC,None,10 x 0.5 kg,3.0,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,80/90,Chemical free,HOSO,None,FWNC,None,10 x 0.4 kg,2.57,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,8/12,Treated,EZP,None,FWNC,FOB,10 x 0.8 kg,14.15,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,8/12,Treated,EZP,None,FWFC,FOB,10 x 0.9 kg,13.98,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,8/12,Treated,EZP,None,FWNC,FOB,10 x 0.9 kg,15.8,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,8/12,Treated,PD,Cooked,None,FOB,10 x 1 kg,28.17,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,8/12,Treated,EZP,None,None,DDP LA,10 x 1 kg,8.15,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,8/12,Treated,EZP,None,None,FOB,10 x 1 kg,17.55,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,8/12,Treated,EZP,None,None,DDP LA,6 x 2 kg,8.1,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,8/12,Treated,EZP,None,None,FOB,6 x 2 kg,17.44,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Thẻ chân trắng,8/12,Treated,PD,Cooked,None,DDP LA,10 x 1 kg,13.05,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
