type,size,quantity,unit,factory,active_date,day,week,month,quarter,year,month_number,quarter_number
Thẻ chân trắng,120,3046.0,kg,Hậu Giang,2019-01-08,2019/1/8,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,42,4465.0,kg,Hậu Giang,2019-01-08,2019/1/8,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,44,747.0,kg,Hậu Giang,2019-01-08,2019/1/8,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,45,1058.0,kg,Hậu Giang,2019-01-08,2019/1/8,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,46,3227.0,kg,Hậu Giang,2019-01-08,2019/1/8,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,47,453.0,kg,Hậu Giang,2019-01-08,2019/1/8,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,48,1272.0,kg,Hậu Giang,2019-01-08,2019/1/8,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,49,4537.0,kg,Hậu Giang,2019-01-08,2019/1/8,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,52,227.0,kg,Hậu Giang,2019-01-08,2019/1/8,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,54,306.0,kg,Hậu Giang,2019-01-08,2019/1/8,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,56,4367.0,kg,Hậu Giang,2019-01-08,2019/1/8,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,57,2221.0,kg,Hậu Giang,2019-01-08,2019/1/8,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,58,1957.0,kg,Hậu Giang,2019-01-08,2019/1/8,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,63,1172.0,kg,Hậu Giang,2019-01-08,2019/1/8,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,64,4483.0,kg,Hậu Giang,2019-01-08,2019/1/8,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,65,1789.0,kg,Hậu Giang,2019-01-08,2019/1/8,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,66,6949.0,kg,Hậu Giang,2019-01-08,2019/1/8,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,67,32.0,kg,Hậu Giang,2019-01-08,2019/1/8,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,72,55.0,kg,Hậu Giang,2019-01-08,2019/1/8,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,77,1255.0,kg,Hậu Giang,2019-01-08,2019/1/8,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,86,1551.0,kg,Hậu Giang,2019-01-08,2019/1/8,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,92,1099.0,kg,Hậu Giang,2019-01-08,2019/1/8,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,95,2753.0,kg,Hậu Giang,2019-01-08,2019/1/8,2019/1/01,2019/1,2019/1,2019,1,1
Sú nguyên con,51,46.0,kg,Hậu Giang,2019-01-11,2019/1/11,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,100,4772.0,kg,Hậu Giang,2019-01-11,2019/1/11,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,101,5841.0,kg,Hậu Giang,2019-01-11,2019/1/11,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,102,3239.0,kg,Hậu Giang,2019-01-11,2019/1/11,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,104,1054.0,kg,Hậu Giang,2019-01-11,2019/1/11,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,114,927.0,kg,Hậu Giang,2019-01-11,2019/1/11,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,115,3684.0,kg,Hậu Giang,2019-01-11,2019/1/11,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,132,3541.0,kg,Hậu Giang,2019-01-11,2019/1/11,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,135,2841.0,kg,Hậu Giang,2019-01-11,2019/1/11,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,28,1103.0,kg,Hậu Giang,2019-01-11,2019/1/11,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,35,207.0,kg,Hậu Giang,2019-01-11,2019/1/11,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,37,2886.0,kg,Hậu Giang,2019-01-11,2019/1/11,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,38,3131.0,kg,Hậu Giang,2019-01-11,2019/1/11,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,45,336.0,kg,Hậu Giang,2019-01-11,2019/1/11,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,49,513.0,kg,Hậu Giang,2019-01-11,2019/1/11,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,51,1186.0,kg,Hậu Giang,2019-01-11,2019/1/11,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,52,457.0,kg,Hậu Giang,2019-01-11,2019/1/11,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,54,1202.0,kg,Hậu Giang,2019-01-11,2019/1/11,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,58,4104.0,kg,Hậu Giang,2019-01-11,2019/1/11,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,62,6125.0,kg,Hậu Giang,2019-01-11,2019/1/11,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,63,964.0,kg,Hậu Giang,2019-01-11,2019/1/11,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,65,1667.0,kg,Hậu Giang,2019-01-11,2019/1/11,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,67,2743.0,kg,Hậu Giang,2019-01-11,2019/1/11,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,73,1256.0,kg,Hậu Giang,2019-01-11,2019/1/11,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,77,40.0,kg,Hậu Giang,2019-01-11,2019/1/11,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,79,1232.0,kg,Hậu Giang,2019-01-11,2019/1/11,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,80,1664.0,kg,Hậu Giang,2019-01-11,2019/1/11,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,82,1730.0,kg,Hậu Giang,2019-01-11,2019/1/11,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,83,5413.0,kg,Hậu Giang,2019-01-11,2019/1/11,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,87,1981.0,kg,Hậu Giang,2019-01-11,2019/1/11,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,91,2120.0,kg,Hậu Giang,2019-01-11,2019/1/11,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,92,2372.0,kg,Hậu Giang,2019-01-11,2019/1/11,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,94,4332.0,kg,Hậu Giang,2019-01-11,2019/1/11,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,99,1313.0,kg,Hậu Giang,2019-01-11,2019/1/11,2019/1/01,2019/1,2019/1,2019,1,1
Sú nguyên con,15,94.0,kg,Hậu Giang,2019-01-12,2019/1/12,2019/1/01,2019/1,2019/1,2019,1,1
Sú nguyên con,16,94.5,kg,Hậu Giang,2019-01-12,2019/1/12,2019/1/01,2019/1,2019/1,2019,1,1
Sú nguyên con,17,61.5,kg,Hậu Giang,2019-01-12,2019/1/12,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,100,814.0,kg,Hậu Giang,2019-01-12,2019/1/12,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,101,834.0,kg,Hậu Giang,2019-01-12,2019/1/12,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,103,830.0,kg,Hậu Giang,2019-01-12,2019/1/12,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,105,1773.0,kg,Hậu Giang,2019-01-12,2019/1/12,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,106,591.0,kg,Hậu Giang,2019-01-12,2019/1/12,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,107,35.0,kg,Hậu Giang,2019-01-12,2019/1/12,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,113,4285.0,kg,Hậu Giang,2019-01-12,2019/1/12,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,117,29.0,kg,Hậu Giang,2019-01-12,2019/1/12,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,126,1599.0,kg,Hậu Giang,2019-01-12,2019/1/12,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,131,4496.0,kg,Hậu Giang,2019-01-12,2019/1/12,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,132,6116.0,kg,Hậu Giang,2019-01-12,2019/1/12,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,47,60.0,kg,Hậu Giang,2019-01-12,2019/1/12,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,52,269.0,kg,Hậu Giang,2019-01-12,2019/1/12,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,53,1374.0,kg,Hậu Giang,2019-01-12,2019/1/12,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,54,2001.0,kg,Hậu Giang,2019-01-12,2019/1/12,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,56,1968.0,kg,Hậu Giang,2019-01-12,2019/1/12,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,57,1685.0,kg,Hậu Giang,2019-01-12,2019/1/12,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,58,2893.0,kg,Hậu Giang,2019-01-12,2019/1/12,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,61,351.0,kg,Hậu Giang,2019-01-12,2019/1/12,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,63,2358.0,kg,Hậu Giang,2019-01-12,2019/1/12,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,64,1411.0,kg,Hậu Giang,2019-01-12,2019/1/12,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,65,832.0,kg,Hậu Giang,2019-01-12,2019/1/12,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,70,1409.0,kg,Hậu Giang,2019-01-12,2019/1/12,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,71,874.0,kg,Hậu Giang,2019-01-12,2019/1/12,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,72,798.0,kg,Hậu Giang,2019-01-12,2019/1/12,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,73,4110.0,kg,Hậu Giang,2019-01-12,2019/1/12,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,74,2432.0,kg,Hậu Giang,2019-01-12,2019/1/12,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,75,995.0,kg,Hậu Giang,2019-01-12,2019/1/12,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,79,373.0,kg,Hậu Giang,2019-01-12,2019/1/12,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,83,1185.0,kg,Hậu Giang,2019-01-12,2019/1/12,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,84,871.0,kg,Hậu Giang,2019-01-12,2019/1/12,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,92,981.0,kg,Hậu Giang,2019-01-12,2019/1/12,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,97,1566.0,kg,Hậu Giang,2019-01-12,2019/1/12,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,99,687.0,kg,Hậu Giang,2019-01-12,2019/1/12,2019/1/01,2019/1,2019/1,2019,1,1
Sú nguyên con,11,56.0,kg,Hậu Giang,2019-01-13,2019/1/13,2019/1/01,2019/1,2019/1,2019,1,1
Sú nguyên con,60,30.0,kg,Hậu Giang,2019-01-13,2019/1/13,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,109,5482.0,kg,Hậu Giang,2019-01-13,2019/1/13,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,111,2831.0,kg,Hậu Giang,2019-01-13,2019/1/13,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,113,4301.0,kg,Hậu Giang,2019-01-13,2019/1/13,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,115,3707.0,kg,Hậu Giang,2019-01-13,2019/1/13,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,126,5661.0,kg,Hậu Giang,2019-01-13,2019/1/13,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,129,2804.0,kg,Hậu Giang,2019-01-13,2019/1/13,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,37,20.0,kg,Hậu Giang,2019-01-13,2019/1/13,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,42,176.0,kg,Hậu Giang,2019-01-13,2019/1/13,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,45,1181.0,kg,Hậu Giang,2019-01-13,2019/1/13,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,57,115.0,kg,Hậu Giang,2019-01-13,2019/1/13,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,59,1318.0,kg,Hậu Giang,2019-01-13,2019/1/13,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,61,7035.0,kg,Hậu Giang,2019-01-13,2019/1/13,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,62,5703.0,kg,Hậu Giang,2019-01-13,2019/1/13,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,66,998.0,kg,Hậu Giang,2019-01-13,2019/1/13,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,68,2643.0,kg,Hậu Giang,2019-01-13,2019/1/13,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,70,1657.0,kg,Hậu Giang,2019-01-13,2019/1/13,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,75,2276.0,kg,Hậu Giang,2019-01-13,2019/1/13,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,77,1998.0,kg,Hậu Giang,2019-01-13,2019/1/13,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,78,1398.0,kg,Hậu Giang,2019-01-13,2019/1/13,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,81,4350.0,kg,Hậu Giang,2019-01-13,2019/1/13,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,82,2783.0,kg,Hậu Giang,2019-01-13,2019/1/13,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,86,428.0,kg,Hậu Giang,2019-01-13,2019/1/13,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,89,3727.0,kg,Hậu Giang,2019-01-13,2019/1/13,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,91,1627.0,kg,Hậu Giang,2019-01-13,2019/1/13,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,92,2902.0,kg,Hậu Giang,2019-01-13,2019/1/13,2019/1/01,2019/1,2019/1,2019,1,1
Thẻ chân trắng,93,1746.0,kg,Hậu Giang,2019-01-13,2019/1/13,2019/1/01,2019/1,2019/1,2019,1,1
Sú nguyên con,11,49.5,kg,Hậu Giang,2019-01-14,2019/1/14,2019/1/02,2019/1,2019/1,2019,1,1
Sú nguyên con,12,105.5,kg,Hậu Giang,2019-01-14,2019/1/14,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,100,1806.0,kg,Hậu Giang,2019-01-14,2019/1/14,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,102,2080.0,kg,Hậu Giang,2019-01-14,2019/1/14,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,105,2843.0,kg,Hậu Giang,2019-01-14,2019/1/14,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,113,2839.0,kg,Hậu Giang,2019-01-14,2019/1/14,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,14,26.0,kg,Hậu Giang,2019-01-14,2019/1/14,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,51,1919.0,kg,Hậu Giang,2019-01-14,2019/1/14,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,52,531.0,kg,Hậu Giang,2019-01-14,2019/1/14,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,57,9.0,kg,Hậu Giang,2019-01-14,2019/1/14,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,60,5175.0,kg,Hậu Giang,2019-01-14,2019/1/14,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,62,3526.0,kg,Hậu Giang,2019-01-14,2019/1/14,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,63,4838.0,kg,Hậu Giang,2019-01-14,2019/1/14,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,64,2609.0,kg,Hậu Giang,2019-01-14,2019/1/14,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,65,2864.0,kg,Hậu Giang,2019-01-14,2019/1/14,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,75,1307.0,kg,Hậu Giang,2019-01-14,2019/1/14,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,77,1394.0,kg,Hậu Giang,2019-01-14,2019/1/14,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,80,1959.0,kg,Hậu Giang,2019-01-14,2019/1/14,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,81,3336.0,kg,Hậu Giang,2019-01-14,2019/1/14,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,83,14.0,kg,Hậu Giang,2019-01-14,2019/1/14,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,86,4920.0,kg,Hậu Giang,2019-01-14,2019/1/14,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,87,1761.0,kg,Hậu Giang,2019-01-14,2019/1/14,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,92,882.0,kg,Hậu Giang,2019-01-14,2019/1/14,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,93,4727.0,kg,Hậu Giang,2019-01-14,2019/1/14,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,94,2960.0,kg,Hậu Giang,2019-01-14,2019/1/14,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,95,1264.0,kg,Hậu Giang,2019-01-14,2019/1/14,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,96,1799.0,kg,Hậu Giang,2019-01-14,2019/1/14,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng, ,2759.0,kg,Hậu Giang,2019-01-15,2019/1/15,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,100,2223.0,kg,Hậu Giang,2019-01-15,2019/1/15,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,104,911.0,kg,Hậu Giang,2019-01-15,2019/1/15,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,105,3330.0,kg,Hậu Giang,2019-01-15,2019/1/15,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,109,30.0,kg,Hậu Giang,2019-01-15,2019/1/15,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,118,1829.0,kg,Hậu Giang,2019-01-15,2019/1/15,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,125,4285.0,kg,Hậu Giang,2019-01-15,2019/1/15,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,127,2616.0,kg,Hậu Giang,2019-01-15,2019/1/15,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,40,162.0,kg,Hậu Giang,2019-01-15,2019/1/15,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,50,2251.0,kg,Hậu Giang,2019-01-15,2019/1/15,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,51,2266.0,kg,Hậu Giang,2019-01-15,2019/1/15,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,53,1087.0,kg,Hậu Giang,2019-01-15,2019/1/15,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,57,1422.0,kg,Hậu Giang,2019-01-15,2019/1/15,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,60,9032.0,kg,Hậu Giang,2019-01-15,2019/1/15,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,61,2029.0,kg,Hậu Giang,2019-01-15,2019/1/15,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,64,1953.0,kg,Hậu Giang,2019-01-15,2019/1/15,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,68,1518.0,kg,Hậu Giang,2019-01-15,2019/1/15,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,74,2917.0,kg,Hậu Giang,2019-01-15,2019/1/15,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,78,157.0,kg,Hậu Giang,2019-01-15,2019/1/15,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,84,1277.0,kg,Hậu Giang,2019-01-15,2019/1/15,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,85,56.0,kg,Hậu Giang,2019-01-15,2019/1/15,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,86,4143.0,kg,Hậu Giang,2019-01-15,2019/1/15,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,87,2640.0,kg,Hậu Giang,2019-01-15,2019/1/15,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,88,25.0,kg,Hậu Giang,2019-01-15,2019/1/15,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,92,1838.0,kg,Hậu Giang,2019-01-15,2019/1/15,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,94,222.0,kg,Hậu Giang,2019-01-15,2019/1/15,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,96,1941.0,kg,Hậu Giang,2019-01-15,2019/1/15,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,98,2913.0,kg,Hậu Giang,2019-01-15,2019/1/15,2019/1/02,2019/1,2019/1,2019,1,1
Sú nguyên con,12,142.5,kg,Hậu Giang,2019-01-16,2019/1/16,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng, ,2937.0,kg,Hậu Giang,2019-01-16,2019/1/16,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,101,2292.0,kg,Hậu Giang,2019-01-16,2019/1/16,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,103,1839.0,kg,Hậu Giang,2019-01-16,2019/1/16,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,105,1194.0,kg,Hậu Giang,2019-01-16,2019/1/16,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,109,2502.0,kg,Hậu Giang,2019-01-16,2019/1/16,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,110,745.0,kg,Hậu Giang,2019-01-16,2019/1/16,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,111,5885.0,kg,Hậu Giang,2019-01-16,2019/1/16,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,120,2565.0,kg,Hậu Giang,2019-01-16,2019/1/16,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,122,2310.0,kg,Hậu Giang,2019-01-16,2019/1/16,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,127,3712.0,kg,Hậu Giang,2019-01-16,2019/1/16,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,129,1266.0,kg,Hậu Giang,2019-01-16,2019/1/16,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,28,3044.0,kg,Hậu Giang,2019-01-16,2019/1/16,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,29,5206.0,kg,Hậu Giang,2019-01-16,2019/1/16,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,47,2018.0,kg,Hậu Giang,2019-01-16,2019/1/16,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,54,2348.0,kg,Hậu Giang,2019-01-16,2019/1/16,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,58,2080.0,kg,Hậu Giang,2019-01-16,2019/1/16,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,60,4168.0,kg,Hậu Giang,2019-01-16,2019/1/16,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,61,2374.0,kg,Hậu Giang,2019-01-16,2019/1/16,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,62,1662.0,kg,Hậu Giang,2019-01-16,2019/1/16,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,63,3802.0,kg,Hậu Giang,2019-01-16,2019/1/16,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,64,2806.0,kg,Hậu Giang,2019-01-16,2019/1/16,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,65,1219.0,kg,Hậu Giang,2019-01-16,2019/1/16,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,71,3412.0,kg,Hậu Giang,2019-01-16,2019/1/16,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,72,36.0,kg,Hậu Giang,2019-01-16,2019/1/16,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,73,558.0,kg,Hậu Giang,2019-01-16,2019/1/16,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,78,1376.0,kg,Hậu Giang,2019-01-16,2019/1/16,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,84,1489.0,kg,Hậu Giang,2019-01-16,2019/1/16,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,85,3062.0,kg,Hậu Giang,2019-01-16,2019/1/16,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,86,720.0,kg,Hậu Giang,2019-01-16,2019/1/16,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,87,2837.0,kg,Hậu Giang,2019-01-16,2019/1/16,2019/1/02,2019/1,2019/1,2019,1,1
Thẻ chân trắng,89,59.0,kg,Hậu Giang,2019-01-16,2019/1/16,2019/1/02,2019/1,2019/1,2019,1,1
