type,size,quantity,unit,factory,active_date,day,week,month,quarter,year,month_number,quarter_number
Sú vỏ,4/6,739.23,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú vỏ,51/60,8157.07,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú vỏ,61/70,3915.42,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú vỏ,6/8,1108.67,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú vỏ,8/12.1,1588.4,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú vỏ,8/12.2,83.6,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú vỏ,8/12.4,185.2,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,102,264.72,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,103,5355.44,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,104,7136.07,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,106,774.27,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,109,8387.56,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,115,5461.89,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,116,3658.05,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,128,6102.48,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,129,2298.0,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,133,601.8,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,153,939.48,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,23,33494.17,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,24,5275.93,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,26,4937.29,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,27,202.34,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,28,1933.58,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,29,868.63,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,30,6111.4,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,31,39093.24,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,33,3598.4,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,35,1729.5,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,36,864.75,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,38,32043.34,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,39,176779.27,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,40,24633.93,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,41,2586.44,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,42,14552.27,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,43,160354.66,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,44,2455.89,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,45,8685.34,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,46,156764.79,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,47,326.55,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,48,12039.76,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,49,4208.78,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,50,107250.21,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,51,10716.37,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,52,79249.36,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,54,1538.25,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,55,984.2,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,56,7094.84,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,57,38333.4,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,58,19302.3,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,59,49221.0,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,60,18361.38,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,61,13478.87,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,62,9983.5,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,63,90122.45,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,64,16002.88,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,65,13943.62,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,66,94500.12,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,67,105961.51,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,68,96545.61,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,69,149607.47,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,70,89296.31,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,71,27923.31,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,72,15245.65,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,73,3985.83,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,74,46283.31,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,75,17734.8,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,76,43089.58,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,77,140761.51,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,78,1940.53,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,79,1405.02,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,80,255.7,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,81,432.43,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,82,27630.31,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,83,22605.3,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,84,8443.4,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,85,10107.66,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,86,927.15,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,87,11596.09,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,88,5751.96,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,90,1630.2,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,91,1825.6,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,92,1965.31,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,93,8203.66,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,94,4641.91,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,96,23338.8,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,97,463.3,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,99,1697.06,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú nguyên con,12/13,272.16,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú nguyên con,13/15,7737.6,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú nguyên con,15/18,816.48,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú nguyên con,20/23,590.59,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú nguyên con,23/25,2376.0,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú nguyên con,25/28,22261.88,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú nguyên con,28/30,8860.32,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú nguyên con,40/45,5059.8,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú nguyên con,50/60,286.0,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú nguyên con,60/70,559.0,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú vỏ,100/200,500.0,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú vỏ,13/15.1,8535.11,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú vỏ,13/15.2,4852.93,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú vỏ,13/15.3,34329.64,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú vỏ,16/20.1,11886.97,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú vỏ,16/20.2,17343.16,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú vỏ,16/20.3,38272.03,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú vỏ,21/25.1,44872.84,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú vỏ,21/25.2,11906.08,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú vỏ,21/25.3,26837.63,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú vỏ,26/30.1,18717.81,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú vỏ,26/30.2,32674.27,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú vỏ,26/30.3,4312.26,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú vỏ,31/40.1,9375.07,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú vỏ,31/40.2,15809.02,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú vỏ,31/40.3,8541.12,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú vỏ,41/50.1,9830.54,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú vỏ,41/50.2,7030.32,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú vỏ,51/60,5730.17,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú vỏ,61/70,1036.06,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú vỏ,6/8,59.11,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú vỏ,71/90,3282.51,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú vỏ,8/12.1,611.69,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú vỏ,8/12.3,7244.46,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú vỏ,8/12.4,6043.03,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú vỏ,91/110,866.06,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,104,10057.57,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,105,302.4,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,113,3706.8,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,18,19997.41,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,22,10985.51,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,24,16027.87,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,28,7471.52,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,29,2444.53,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,38,12381.57,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,39,7893.6,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,40,323.75,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,41,2503.62,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,42,14782.82,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,43,20318.42,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,44,1657.0,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,45,570.0,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,46,6861.55,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,48,282.47,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,49,32913.54,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,50,588.0,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,52,8191.35,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,53,146.27,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,54,21750.62,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,56,7132.03,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,61,29535.17,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,62,13068.93,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,63,27595.07,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,66,6959.12,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,68,20669.06,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,69,63938.12,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,70,60237.36,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,71,231.52,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,72,4121.37,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,73,17873.77,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,74,18505.73,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,75,3947.9,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,76,34918.77,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,77,162071.59,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,79,1526.34,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,81,1770.26,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,82,1345.78,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,84,4500.0,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,85,15988.57,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,86,1511.4,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,89,10992.13,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,90,6094.29,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,96,1408.97,kg,Cà Mau,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú nguyên con,12/14,61.2,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú nguyên con,13/15,367.2,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú nguyên con,14/16,61.2,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú nguyên con,15/18,334.1,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú nguyên con,18/20,150.95,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú nguyên con,20/23,204.0,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú nguyên con,23/25,2652.0,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú nguyên con,25/28,5069.4,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú nguyên con,28/30,4324.8,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú nguyên con,31/35,1020.0,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú vỏ,13/15.1,2611.47,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú vỏ,13/15.3,2111.16,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú vỏ,16/20.1,1407.38,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú vỏ,16/20.2,1814.4,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú vỏ,16/20.3,7686.74,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú vỏ,21/25.1,2456.47,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú vỏ,21/25.2,9789.8,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú vỏ,21/25.3,6964.8,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú vỏ,26/30.2,1553.0,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú vỏ,26/30.3,5243.47,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú vỏ,31/40.1,6872.4,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú vỏ,31/40.2,2358.7,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú vỏ,31/40.3,540.76,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú vỏ,41/50.1,5296.67,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú vỏ,41/50.2,442.6,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú vỏ,51/60,1496.88,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú vỏ,61/70,2505.29,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú vỏ,6/8,633.62,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú vỏ,8/12.1,2618.67,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú vỏ,8/12.4,2611.17,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,103,418.77,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,104,3165.2,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,108,1692.97,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,115,605.69,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,128,1811.14,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,24,5275.93,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,26,6933.57,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,29,135.06,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,30,449.83,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
